# Miyazawa-Jernigan parameters for amino acid interactions
# Reference: Miyazawa S, Jernigan RL.  (1996), J Mol Biol., 256(3):623-44.
# Shape: 20x20
# AS-Order: "ALA", "CYS", "ASP", "GLU", "PHE", "GLY", "HIS", "ILE", "LYS", "LEU", "MET", 
#                   "ASN", "PRO", "GLN", "ARG", "SER", "THR", "VAL", "TRP", "TYR"
3.569999999999999840e+00,3.939999999999999947e+00,4.809999999999999609e+00,4.580000000000000071e+00,4.910000000000000142e+00,4.040000000000000036e+00,3.819999999999999840e+00,3.359999999999999876e+00,2.720000000000000195e+00,2.310000000000000053e+00,2.319999999999999840e+00,2.009999999999999787e+00,1.840000000000000080e+00,1.889999999999999902e+00,1.699999999999999956e+00,1.510000000000000009e+00,2.410000000000000142e+00,1.830000000000000071e+00,1.310000000000000053e+00,2.029999999999999805e+00
5.440000000000000391e+00,4.990000000000000213e+00,5.799999999999999822e+00,5.500000000000000000e+00,5.830000000000000071e+00,4.959999999999999964e+00,4.950000000000000178e+00,4.160000000000000142e+00,3.569999999999999840e+00,3.160000000000000142e+00,3.109999999999999876e+00,2.859999999999999876e+00,2.589999999999999858e+00,2.850000000000000089e+00,2.410000000000000142e+00,2.270000000000000018e+00,3.600000000000000089e+00,2.569999999999999840e+00,1.949999999999999956e+00,3.069999999999999840e+00
2.410000000000000142e+00,2.569999999999999840e+00,3.479999999999999982e+00,3.169999999999999929e+00,3.399999999999999911e+00,2.479999999999999982e+00,2.839999999999999858e+00,2.759999999999999787e+00,1.699999999999999956e+00,1.590000000000000080e+00,1.800000000000000044e+00,1.629999999999999893e+00,1.679999999999999938e+00,1.459999999999999964e+00,1.209999999999999964e+00,1.020000000000000018e+00,2.319999999999999840e+00,2.290000000000000036e+00,1.679999999999999938e+00,1.330000000000000071e+00
2.270000000000000018e+00,2.890000000000000124e+00,3.560000000000000053e+00,3.270000000000000018e+00,3.589999999999999858e+00,2.669999999999999929e+00,2.990000000000000213e+00,2.790000000000000036e+00,1.510000000000000009e+00,1.219999999999999973e+00,1.739999999999999991e+00,1.479999999999999982e+00,1.510000000000000009e+00,1.419999999999999929e+00,1.020000000000000018e+00,9.100000000000000311e-01,2.149999999999999911e+00,2.270000000000000018e+00,1.800000000000000044e+00,1.260000000000000009e+00
5.799999999999999822e+00,6.559999999999999609e+00,7.259999999999999787e+00,6.839999999999999858e+00,7.280000000000000249e+00,6.290000000000000036e+00,6.160000000000000142e+00,5.660000000000000142e+00,4.809999999999999609e+00,4.129999999999999893e+00,4.280000000000000249e+00,4.019999999999999574e+00,3.750000000000000000e+00,4.099999999999999645e+00,3.479999999999999982e+00,3.560000000000000053e+00,4.769999999999999574e+00,3.979999999999999982e+00,3.359999999999999876e+00,4.250000000000000000e+00
3.160000000000000142e+00,3.390000000000000124e+00,4.129999999999999893e+00,3.779999999999999805e+00,4.160000000000000142e+00,3.379999999999999893e+00,3.419999999999999929e+00,3.009999999999999787e+00,2.310000000000000053e+00,2.240000000000000213e+00,2.080000000000000071e+00,1.820000000000000062e+00,1.739999999999999991e+00,1.659999999999999920e+00,1.590000000000000080e+00,1.219999999999999973e+00,2.149999999999999911e+00,1.719999999999999973e+00,1.149999999999999911e+00,1.870000000000000107e+00
3.600000000000000089e+00,3.979999999999999982e+00,4.769999999999999574e+00,4.139999999999999680e+00,4.540000000000000036e+00,3.580000000000000071e+00,3.979999999999999982e+00,3.520000000000000018e+00,2.410000000000000142e+00,2.149999999999999911e+00,2.419999999999999929e+00,2.109999999999999876e+00,2.080000000000000071e+00,1.979999999999999982e+00,2.319999999999999840e+00,2.149999999999999911e+00,3.049999999999999822e+00,2.160000000000000142e+00,1.350000000000000089e+00,2.250000000000000000e+00
5.500000000000000000e+00,6.019999999999999574e+00,6.839999999999999858e+00,6.540000000000000036e+00,7.040000000000000036e+00,6.049999999999999822e+00,5.780000000000000249e+00,5.250000000000000000e+00,4.580000000000000071e+00,3.779999999999999805e+00,4.030000000000000249e+00,3.520000000000000018e+00,3.240000000000000213e+00,3.669999999999999929e+00,3.169999999999999929e+00,3.270000000000000018e+00,4.139999999999999680e+00,3.629999999999999893e+00,3.009999999999999787e+00,3.759999999999999787e+00
1.949999999999999956e+00,2.479999999999999982e+00,3.359999999999999876e+00,3.009999999999999787e+00,3.370000000000000107e+00,2.490000000000000213e+00,2.689999999999999947e+00,2.600000000000000089e+00,1.310000000000000053e+00,1.149999999999999911e+00,1.310000000000000053e+00,1.050000000000000044e+00,1.209999999999999964e+00,1.290000000000000036e+00,1.679999999999999938e+00,1.800000000000000044e+00,1.350000000000000089e+00,5.899999999999999689e-01,1.199999999999999956e-01,9.699999999999999734e-01
5.830000000000000071e+00,6.410000000000000142e+00,7.280000000000000249e+00,7.040000000000000036e+00,7.370000000000000107e+00,6.480000000000000426e+00,6.139999999999999680e+00,5.669999999999999929e+00,4.910000000000000142e+00,4.160000000000000142e+00,4.339999999999999858e+00,3.919999999999999929e+00,3.740000000000000213e+00,4.040000000000000036e+00,3.399999999999999911e+00,3.589999999999999858e+00,4.540000000000000036e+00,4.030000000000000249e+00,3.370000000000000107e+00,4.200000000000000178e+00
