# sENM_10 Dehoucl-Mikhailov parameters for amino acid interactions
# Reference: Dehouck Y, Mikhailov AS (2013) PLOS Computational Biology 9(8): e1003209. 
# Shape: 20x20
# AA interaction matrix computed with a cutoff of 10 Angstrom
# --> residues separated by a distance > 10 Ang. are not interacting
# Important: Zero entries in last distance bin -> [16.5, inf]
# Note:  Bonded interactions are described with a larger value of the spring constant (gamma = 10.00)
#             10 x Mean(AA_interaction_matrices)_@3.5 Angstrom
# AS-Order: "ALA", "CYS", "ASP", "GLU", "PHE", "GLY", "HIS", "ILE", "LYS", "LEU", "MET", 
#                   "ASN", "PRO", "GLN", "ARG", "SER", "THR", "VAL", "TRP", "TYR"
8.850000000000000089e-01,8.940000000000000169e-01,7.760000000000000231e-01,8.509999999999999787e-01,1.219999999999999973e+00,4.809999999999999831e-01,6.470000000000000195e-01,1.770000000000000018e+00,9.569999999999999618e-01,1.500000000000000000e+00,9.389999999999999458e-01,7.650000000000000133e-01,5.769999999999999574e-01,9.599999999999999645e-01,9.599999999999999645e-01,6.780000000000000471e-01,9.599999999999999645e-01,1.433000000000000052e+00,1.360999999999999988e+00,1.324999999999999956e+00
8.940000000000000169e-01,1.288000000000000034e+00,6.520000000000000240e-01,7.770000000000000240e-01,1.258000000000000007e+00,6.059999999999999831e-01,6.600000000000000311e-01,1.370999999999999996e+00,7.680000000000000160e-01,1.233000000000000096e+00,1.264999999999999902e+00,8.750000000000000000e-01,7.329999999999999849e-01,1.042999999999999927e+00,8.179999999999999494e-01,5.959999999999999742e-01,9.939999999999999947e-01,1.239000000000000101e+00,9.799999999999999822e-01,9.340000000000000524e-01
7.760000000000000231e-01,6.520000000000000240e-01,8.599999999999999867e-01,7.930000000000000382e-01,1.062999999999999945e+00,3.870000000000000107e-01,5.090000000000000080e-01,1.318999999999999950e+00,7.239999999999999769e-01,1.122000000000000108e+00,7.209999999999999742e-01,5.959999999999999742e-01,5.550000000000000488e-01,7.580000000000000071e-01,6.540000000000000258e-01,5.160000000000000142e-01,6.899999999999999467e-01,1.052000000000000046e+00,9.699999999999999734e-01,8.579999999999999849e-01
8.509999999999999787e-01,7.770000000000000240e-01,7.930000000000000382e-01,7.660000000000000142e-01,1.324999999999999956e+00,4.079999999999999738e-01,6.550000000000000266e-01,1.499000000000000110e+00,9.240000000000000435e-01,1.590000000000000080e+00,8.780000000000000027e-01,8.409999999999999698e-01,5.969999999999999751e-01,1.030999999999999917e+00,8.319999999999999618e-01,6.660000000000000364e-01,1.193000000000000060e+00,1.298999999999999932e+00,1.278000000000000025e+00,1.110999999999999988e+00
1.219999999999999973e+00,1.258000000000000007e+00,1.062999999999999945e+00,1.324999999999999956e+00,1.614000000000000101e+00,5.620000000000000551e-01,7.910000000000000364e-01,2.149000000000000021e+00,1.294000000000000039e+00,1.693000000000000060e+00,1.076000000000000068e+00,1.074000000000000066e+00,7.590000000000000080e-01,1.165999999999999925e+00,1.090000000000000080e+00,8.890000000000000124e-01,1.191999999999999948e+00,2.008999999999999897e+00,1.909999999999999920e+00,1.368000000000000105e+00
4.809999999999999831e-01,6.059999999999999831e-01,3.870000000000000107e-01,4.079999999999999738e-01,5.620000000000000551e-01,2.260000000000000064e-01,3.270000000000000129e-01,7.560000000000000053e-01,4.719999999999999751e-01,6.530000000000000249e-01,3.920000000000000151e-01,3.810000000000000053e-01,3.509999999999999787e-01,3.810000000000000053e-01,4.289999999999999925e-01,3.069999999999999951e-01,4.289999999999999925e-01,6.620000000000000329e-01,6.740000000000000435e-01,6.169999999999999929e-01
6.470000000000000195e-01,6.600000000000000311e-01,5.090000000000000080e-01,6.550000000000000266e-01,7.910000000000000364e-01,3.270000000000000129e-01,6.280000000000000027e-01,1.286999999999999922e+00,7.399999999999999911e-01,1.056000000000000050e+00,6.610000000000000320e-01,5.280000000000000249e-01,4.929999999999999938e-01,7.119999999999999662e-01,5.819999999999999618e-01,4.299999999999999933e-01,6.450000000000000178e-01,1.213999999999999968e+00,1.044000000000000039e+00,8.930000000000000160e-01
1.770000000000000018e+00,1.370999999999999996e+00,1.318999999999999950e+00,1.499000000000000110e+00,2.149000000000000021e+00,7.560000000000000053e-01,1.286999999999999922e+00,2.107000000000000206e+00,1.596000000000000085e+00,1.989000000000000101e+00,1.566000000000000059e+00,1.344000000000000083e+00,1.163000000000000034e+00,1.754000000000000004e+00,1.437000000000000055e+00,1.215999999999999970e+00,1.764000000000000012e+00,2.293000000000000149e+00,2.258999999999999897e+00,1.733999999999999986e+00
9.569999999999999618e-01,7.680000000000000160e-01,7.239999999999999769e-01,9.240000000000000435e-01,1.294000000000000039e+00,4.719999999999999751e-01,7.399999999999999911e-01,1.596000000000000085e+00,9.809999999999999831e-01,1.336000000000000076e+00,9.409999999999999476e-01,8.129999999999999449e-01,6.390000000000000124e-01,8.529999999999999805e-01,7.910000000000000364e-01,5.829999999999999627e-01,8.149999999999999467e-01,1.570999999999999952e+00,1.419999999999999929e+00,1.199000000000000066e+00
1.500000000000000000e+00,1.233000000000000096e+00,1.122000000000000108e+00,1.590000000000000080e+00,1.693000000000000060e+00,6.530000000000000249e-01,1.056000000000000050e+00,1.989000000000000101e+00,1.336000000000000076e+00,1.610999999999999988e+00,1.314000000000000057e+00,1.141999999999999904e+00,8.569999999999999840e-01,1.181999999999999940e+00,1.258999999999999897e+00,9.140000000000000346e-01,1.387999999999999901e+00,1.792000000000000037e+00,1.747999999999999998e+00,1.665000000000000036e+00
9.389999999999999458e-01,1.264999999999999902e+00,7.209999999999999742e-01,8.780000000000000027e-01,1.076000000000000068e+00,3.920000000000000151e-01,6.610000000000000320e-01,1.566000000000000059e+00,9.409999999999999476e-01,1.314000000000000057e+00,1.074000000000000066e+00,7.459999999999999964e-01,5.460000000000000409e-01,9.180000000000000382e-01,8.990000000000000213e-01,6.909999999999999476e-01,7.740000000000000213e-01,1.417999999999999927e+00,1.185999999999999943e+00,1.100999999999999979e+00
7.650000000000000133e-01,8.750000000000000000e-01,5.959999999999999742e-01,8.409999999999999698e-01,1.074000000000000066e+00,3.810000000000000053e-01,5.280000000000000249e-01,1.344000000000000083e+00,8.129999999999999449e-01,1.141999999999999904e+00,7.459999999999999964e-01,6.889999999999999458e-01,5.020000000000000018e-01,6.840000000000000524e-01,7.129999999999999671e-01,5.759999999999999565e-01,7.710000000000000187e-01,9.080000000000000293e-01,9.399999999999999467e-01,9.310000000000000497e-01
5.769999999999999574e-01,7.329999999999999849e-01,5.550000000000000488e-01,5.969999999999999751e-01,7.590000000000000080e-01,3.509999999999999787e-01,4.929999999999999938e-01,1.163000000000000034e+00,6.390000000000000124e-01,8.569999999999999840e-01,5.460000000000000409e-01,5.020000000000000018e-01,5.230000000000000204e-01,5.520000000000000462e-01,8.249999999999999556e-01,4.279999999999999916e-01,5.709999999999999520e-01,9.080000000000000293e-01,1.026000000000000023e+00,1.717000000000000082e+00
9.599999999999999645e-01,1.042999999999999927e+00,7.580000000000000071e-01,1.030999999999999917e+00,1.165999999999999925e+00,3.810000000000000053e-01,7.119999999999999662e-01,1.754000000000000004e+00,8.529999999999999805e-01,1.181999999999999940e+00,9.180000000000000382e-01,6.840000000000000524e-01,5.520000000000000462e-01,6.650000000000000355e-01,8.249999999999999556e-01,5.769999999999999574e-01,8.169999999999999485e-01,1.157999999999999918e+00,1.159999999999999920e+00,1.250000000000000000e+00
9.599999999999999645e-01,8.179999999999999494e-01,6.540000000000000258e-01,8.319999999999999618e-01,1.090000000000000080e+00,4.289999999999999925e-01,5.819999999999999618e-01,1.437000000000000055e+00,7.910000000000000364e-01,1.258999999999999897e+00,8.990000000000000213e-01,7.129999999999999671e-01,8.249999999999999556e-01,8.249999999999999556e-01,7.590000000000000080e-01,5.590000000000000524e-01,7.580000000000000071e-01,1.929999999999999938e+00,1.185999999999999943e+00,1.112999999999999989e+00
6.780000000000000471e-01,5.959999999999999742e-01,5.160000000000000142e-01,6.660000000000000364e-01,8.890000000000000124e-01,3.069999999999999951e-01,4.299999999999999933e-01,1.215999999999999970e+00,5.829999999999999627e-01,9.140000000000000346e-01,6.909999999999999476e-01,5.759999999999999565e-01,4.279999999999999916e-01,5.769999999999999574e-01,5.590000000000000524e-01,3.990000000000000213e-01,6.740000000000000435e-01,1.038999999999999924e+00,8.030000000000000471e-01,8.870000000000000107e-01
9.599999999999999645e-01,9.939999999999999947e-01,6.899999999999999467e-01,1.193000000000000060e+00,1.191999999999999948e+00,4.289999999999999925e-01,6.450000000000000178e-01,1.764000000000000012e+00,8.149999999999999467e-01,1.387999999999999901e+00,7.740000000000000213e-01,7.710000000000000187e-01,5.709999999999999520e-01,8.169999999999999485e-01,7.580000000000000071e-01,6.740000000000000435e-01,9.010000000000000231e-01,1.334999999999999964e+00,1.231999999999999984e+00,1.300999999999999934e+00
