# sENM_13 Dehoucl-Mikhailov parameters for amino acid interactions
# Reference: Dehouck Y, Mikhailov AS (2013) PLOS Computational Biology 9(8): e1003209. 
# Shape: 20x20
# AA interaction matrix computed with a cutoff of 13 Angstrom
# --> residues separated by a distance > 13 Ang. are not interacting
# Important: Zero entries in last distance bin -> [16.5, inf]
# Note:  Bonded interactions are described with a larger value of the spring constant (gamma = 10.00)
#             10 x Mean(AA_interaction_matrices)_@3.5 Angstrom
# AS-Order: "ALA", "CYS", "ASP", "GLU", "PHE", "GLY", "HIS", "ILE", "LYS", "LEU", "MET", 
#                   "ASN", "PRO", "GLN", "ARG", "SER", "THR", "VAL", "TRP", "TYR"
8.790000000000000036e-01,8.599999999999999867e-01,7.309999999999999831e-01,9.140000000000000346e-01,1.528000000000000025e+00,4.789999999999999813e-01,6.800000000000000488e-01,1.592000000000000082e+00,9.549999999999999600e-01,1.360000000000000098e+00,9.949999999999999956e-01,7.439999999999999947e-01,5.699999999999999512e-01,8.389999999999999680e-01,8.960000000000000187e-01,5.929999999999999716e-01,9.180000000000000382e-01,1.324999999999999956e+00,1.258999999999999897e+00,1.288999999999999924e+00
8.599999999999999867e-01,1.570000000000000062e+00,8.539999999999999813e-01,9.649999999999999689e-01,1.411000000000000032e+00,6.320000000000000062e-01,8.990000000000000213e-01,1.566000000000000059e+00,1.266999999999999904e+00,1.548999999999999932e+00,1.298999999999999932e+00,1.151000000000000023e+00,7.079999999999999627e-01,1.054000000000000048e+00,9.449999999999999512e-01,6.820000000000000506e-01,9.399999999999999467e-01,1.415000000000000036e+00,1.421000000000000041e+00,1.245000000000000107e+00
7.309999999999999831e-01,8.539999999999999813e-01,6.209999999999999964e-01,7.109999999999999654e-01,1.139000000000000012e+00,4.040000000000000258e-01,4.939999999999999947e-01,1.338999999999999968e+00,7.389999999999999902e-01,1.124000000000000110e+00,6.640000000000000346e-01,6.149999999999999911e-01,5.190000000000000169e-01,6.400000000000000133e-01,6.119999999999999885e-01,5.010000000000000009e-01,6.860000000000000542e-01,1.125999999999999890e+00,9.799999999999999822e-01,9.120000000000000329e-01
9.140000000000000346e-01,9.649999999999999689e-01,7.109999999999999654e-01,7.720000000000000195e-01,1.352000000000000091e+00,4.259999999999999898e-01,5.779999999999999583e-01,1.518000000000000016e+00,8.649999999999999911e-01,1.318999999999999950e+00,8.219999999999999529e-01,8.339999999999999636e-01,5.030000000000000027e-01,7.790000000000000258e-01,7.279999999999999805e-01,5.440000000000000391e-01,9.170000000000000373e-01,1.326999999999999957e+00,1.124000000000000110e+00,1.177000000000000046e+00
1.528000000000000025e+00,1.411000000000000032e+00,1.139000000000000012e+00,1.352000000000000091e+00,1.675999999999999934e+00,6.879999999999999449e-01,9.310000000000000497e-01,2.213000000000000078e+00,1.552999999999999936e+00,1.889000000000000012e+00,1.286000000000000032e+00,1.199999999999999956e+00,8.629999999999999893e-01,1.286999999999999922e+00,1.181999999999999940e+00,1.022999999999999909e+00,1.332000000000000073e+00,2.052999999999999936e+00,1.778000000000000025e+00,1.564000000000000057e+00
4.789999999999999813e-01,6.320000000000000062e-01,4.040000000000000258e-01,4.259999999999999898e-01,6.879999999999999449e-01,2.580000000000000071e-01,3.260000000000000120e-01,8.120000000000000551e-01,5.050000000000000044e-01,6.280000000000000027e-01,4.440000000000000058e-01,4.249999999999999889e-01,3.609999999999999876e-01,4.159999999999999809e-01,4.869999999999999885e-01,3.529999999999999805e-01,4.580000000000000182e-01,6.979999999999999538e-01,6.250000000000000000e-01,6.520000000000000240e-01
6.800000000000000488e-01,8.990000000000000213e-01,4.939999999999999947e-01,5.779999999999999583e-01,9.310000000000000497e-01,3.260000000000000120e-01,4.390000000000000013e-01,1.330000000000000071e+00,6.989999999999999547e-01,9.150000000000000355e-01,6.009999999999999787e-01,4.879999999999999893e-01,4.199999999999999845e-01,6.460000000000000187e-01,6.229999999999999982e-01,4.530000000000000138e-01,6.720000000000000417e-01,1.068000000000000060e+00,7.459999999999999964e-01,9.929999999999999938e-01
1.592000000000000082e+00,1.566000000000000059e+00,1.338999999999999968e+00,1.518000000000000016e+00,2.213000000000000078e+00,8.120000000000000551e-01,1.330000000000000071e+00,2.184000000000000163e+00,1.588000000000000078e+00,1.866000000000000103e+00,1.568999999999999950e+00,1.429000000000000048e+00,1.028000000000000025e+00,1.504999999999999893e+00,1.465000000000000080e+00,1.205999999999999961e+00,1.643999999999999906e+00,2.347999999999999865e+00,1.997000000000000108e+00,1.794000000000000039e+00
9.549999999999999600e-01,1.266999999999999904e+00,7.389999999999999902e-01,8.649999999999999911e-01,1.552999999999999936e+00,5.050000000000000044e-01,6.989999999999999547e-01,1.588000000000000078e+00,1.006000000000000005e+00,1.429999999999999938e+00,1.034999999999999920e+00,8.249999999999999556e-01,5.969999999999999751e-01,7.810000000000000275e-01,8.100000000000000533e-01,6.330000000000000071e-01,8.719999999999999973e-01,1.372000000000000108e+00,1.423999999999999932e+00,1.280000000000000027e+00
1.360000000000000098e+00,1.548999999999999932e+00,1.124000000000000110e+00,1.318999999999999950e+00,1.889000000000000012e+00,6.280000000000000027e-01,9.150000000000000355e-01,1.866000000000000103e+00,1.429999999999999938e+00,1.629000000000000004e+00,1.169999999999999929e+00,1.233000000000000096e+00,7.469999999999999973e-01,1.207999999999999963e+00,1.199000000000000066e+00,8.679999999999999938e-01,1.330000000000000071e+00,1.709000000000000075e+00,1.610000000000000098e+00,1.713999999999999968e+00
